Text,Label
"প্রতিষ্ঠা বার্ষিকী উপলক্ষে ওয়ালটনের কিবোর্ডের উপর চলছে আকর্ষণীয় ছাড়! সাথে ডেলিভারি ফ্রিতে করে দেয়া হবে। ","positive"
"বেশি সময় ধরে গেম খেলার অভ্যাস থাকলে ওয়াল্টনের গেমিং কিবোর্ড নিতে পারেন। ","positive"
"ল্যাপটপে পেনড্রাইভের ইউএসবি পোর্ট কানেক্ট করলে স্টোরেজ ফুল দেখায়। ","negative"
"ওটিজি পেনড্রাইভ কিনেছি। কিন্তু মোবাইলে সাপোর্ট পাচ্ছে না😤 ","negative"
"নতুন মাউস ডেলিভারি দিয়ে গেল, কিন্তু ভিতরে অনেক ধুলোবালি জমে রয়েছে দেখছি।","negative"
"এফএম রেডিও এর জন্য অসাধারণ একটি ফোন।আপনারা নির্দ্বিধায় ফোনটি নিতে পারেন।","positive"
"এত স্বল্প টাকায় এত ভালো মোবাইল ফোন পাবো কল্পনার বাইরে ছিলো।সেলার অনেক আন্তরিক এবং ডেলিভারি ম্যান ও অনেক ভালো ছিলো","positive"
"সময় মতন ডেলিভারি পেয়েছি  এবং মোবাইলের কোয়ালিটি খুব ভালো মানের বলে মনে হচ্ছে","positive"
"সম্পূর্ণ চার্জ দিয়ে, মোবাইল টি বন্ধ করে আবার অন করে দেখি মাত্র ৬৭% চার্জ আছে","negative"
"ফোনটিতে মেমোরি কার্ড লাগানোর পর সেটি আর কাজ করছে না ","negative"
"ফোনটির চার্জিং ক্যাবলে কিছুটা ঝামেলা আছে ","negative"
"ফোনটিতে এফএম রেডিও কোন প্রকার ঝামেলা ছাড়াই সরাসরি চলে ","negative"
"আমাকে যে ইয়ারফোনটি দেয়া হয়েছে সেটির একপাশ নষ্ট ব্যাপারটা আমার ভালো লাগেনি ","negative"
"ফোনটির স্পিকার এর শব্দ খুবই জোরে এবং স্পষ্ট শোনা যায় ","positive"
"ফোনের রং টা চমৎকার লেগেছে আমার কাছে ","positive"
"সব থেকে মজার ব্যাপার হচ্ছে এই ফোনে তিনটি  সিম চালানো যাবে ","positive"
"ধন্যবাদ জানাই দারাজ কে যে এত সুন্দর একটি পণ্য সততার সাথে খুব স্বল্প সময়ের মধ্যে আমার কাছে পৌঁছে দিয়েছে।","positive"
"অনেক ভালো একটা ফোন। যা ভেবেছিলাম তার থেকে অনেক ভালো। ফোনের সাথে সবকিছুই পেয়েছি।","positive"
