"Text","Reason","Label","Source of Data","Date"
"চারিদিকে পাহাড় আর তার গায়ে লেগে থাকা সুন্দর সুন্দর বাড়িঘর দেখতে দেখতে উপরের দিকে হাঁটলাম","","positive","","14/07/2021"
"চারদিকের সতেজ সবুজ দেখে চোখের শান্তি আর কি!","","positive","","14/07/2021"
"আমার দেখা এই পর্যন্ত সবচেয়ে সুন্দর লেক এটা।","","positive","","14/07/2021"
"এই লেকের পাড়ের অনেক ছবি ইন্সটাগ্রামে দেখছি, আর এখন নিজেই এখানে, তাও কোন ভিড় ছাড়া একটা সুন্দর আবহাওয়ার দিনে - সৌভাগ্যই বলা যায়।","","positive","","14/07/2021"
"পুরো হাইকে এই অংশটুকুই বেশ কঠিন ও কষ্টকর। খাড়া আর পিচ্ছিল পাথর","","negative","","14/07/2021"
"নামতে নামতে মনে হল উঠার চেয়েও বেশি কষ্ট, হাঁটুর খবর হয়ে গেল আর কি নামার সময়।","","negative","","14/07/2021"
"ভেতরের গুহাতে এখনো পুরোটা বরফ গলেনি বলে অল্প একটু ঢুকা যায়, আর অনিরাপদও।","","negative","","14/07/2021"
"সে কি অসাধারণ ভিউ","","positive","","14/07/2021"
"লেকের পরিষ্কার স্বচ্ছ পানিতে ভিজিয়ে প্রায় পুরো সময়ই বসে রইলাম। এ এক অন্য রকম শান্তি।","","positive","","14/07/2021"
"শরীর প্রচণ্ড ক্লান্ত, কিন্তু এমন একটা সুন্দর দিন কেটছে ভেবে মনটা ততটাই খুশি।","","positive","","14/07/2021"
"এত সুন্দর স্বচ্ছ পানির লেক, লেকের নিচ পর্যন্ত মাছগুলো দেখা যায়।","","positive","","14/07/2021"
"খুব সুন্দর পাহাড়ি ঝিরি, দুই পাশে বাড়িঘর, গেস্ট হাউস, একটু পর পর কাঠের ব্রিজ, একদম ছবির মতন সুন্দর।","","positive","","14/07/2021"
"এই রাস্তাটাও পাহাড়ে ঘেরা আর সুন্দর।","","positive","","14/07/2021"
"এইবার গিয়ে আসলেই খারাপ লেগেছিলো","","negative","","14/07/2021"
"সেন্ট মার্টিনের আগের সৌন্দর্য এখন আর নেই। ঘাটের আশেপাশে প্রচুর ময়লা আর দুর্গন্ধ","","negative","","14/07/2021"
"প্রশাসনের কড়া নজরদারি খুব দরকার। তা না হলে আমাদের একমাত্র প্রবাল দ্বীপ ও আমরা হারাবো অদূর ভবিষ্যতে।","","negative","","14/07/2021"
"নতুন কিছু খুজে দেখার জন্যে কলকাতা একটি স্বপ্নের শহর।","","positive","","14/07/2021"
"চারমিনারের সাথে কফির জুড়ি আর অলস দুপুরের কফি হাউজ, কম্বিনেশনটা দারুন।","","positive","","14/07/2021"
"নদীর পাড় ধরে জেমস প্রিন্সেপ ঘাট থেকে খিদিরপুর ব্রীজ দেখতে দেখতে চা খাওয়ার জুড়ি নেয়া ভার।","","positive","","14/07/2021"
"ভুমিকম্পের পরে নতুন করে গড়ে তোলা চার্চটির মোহময় আকর্ষন এড়ানো অসম্ভব","","positive","","14/07/2021"
"মানুষের মেলা আর প্রতি মিনিটে আসা ট্রেন আর ছেড়ে যাওয়া ট্রেনগুলিকেও দেখতে ভাল লাগে।","","positive","","14/07/2021"
"শহরটা যে ভালো লাগার।","","positive","","14/07/2021"
"সবচে বর্ণাঢ্য শব্দমালার সামান্য শব্দেও বাধা যাবেনা এমন এক শহর কলকাতা।","","positive","","14/07/2021"
"ক্যামেরায় দেখা এক বিস্ময়কর, সুন্দর আর অধরা কলকাতা।","","positive","","14/07/2021"
"টুরিস্ট সিজনের পরে ফাকা সৈকত এর যে অবস্থা আমার চোখে পড়েছে তা আসলেই দুঃখজনক","","negative","","14/07/2021"
"এত এত প্লাস্টিক এর বোতল আর চিপ্স এর প্যাকেট সহ ময়লা আমরা করে যাই যা সেন্টমার্টিন এর পরিবেশ এর জন্য ক্ষতিকর","","negative","","14/07/2021"
